date,time,dt,forecast,actual,delta,deviation
11/7/14,12:00:00 PM,7/11/14 12:00,0.005,-0.001283333,-0.006283333,-125.6666667
11/7/14,12:15:00 PM,7/11/14 12:15,0.005,-0.000716667,-0.005716667,-114.3333333
11/7/14,12:30:00 PM,7/11/14 12:30,0.005,-0.001266667,-0.006266667,-125.3333333
11/7/14,12:45:00 PM,7/11/14 12:45,0.0075,-0.001716667,-0.009216667,-122.8888889
11/7/14,1:00:00 PM,7/11/14 13:00,0.0075,-0.002125,-0.009625,-128.3333333
11/7/14,1:15:00 PM,7/11/14 13:15,0.005,-0.001608333,-0.006608333,-132.1666667
11/7/14,1:30:00 PM,7/11/14 13:30,0.0025,-0.001433333,-0.003933333,-157.3333333
11/7/14,1:45:00 PM,7/11/14 13:45,0.005,-0.001066667,-0.006066667,-121.3333333
11/7/14,2:00:00 PM,7/11/14 14:00,0.0025,-0.002066667,-0.004566667,-182.6666667
11/7/14,2:15:00 PM,7/11/14 14:15,0.005,-0.002866667,-0.007866667,-157.3333333
11/7/14,2:30:00 PM,7/11/14 14:30,0.0025,-0.002091667,-0.004591667,-183.6666667
11/7/14,2:45:00 PM,7/11/14 14:45,0.005,-0.001925,-0.006925,-138.5
11/7/14,3:00:00 PM,7/11/14 15:00,0.0075,-0.001358333,-0.008858333,-118.1111111
11/7/14,3:15:00 PM,7/11/14 15:15,0.005,-0.001341667,-0.006341667,-126.8333333
11/7/14,3:30:00 PM,7/11/14 15:30,0.0075,-0.001566667,-0.009066667,-120.8888889
11/7/14,3:45:00 PM,7/11/14 15:45,0.005,-0.00125,-0.00625,-125
11/7/14,4:00:00 PM,7/11/14 16:00,0.005,-0.001925,-0.006925,-138.5
11/7/14,4:15:00 PM,7/11/14 16:15,0.005,-0.002241667,-0.007241667,-144.8333333
11/7/14,4:30:00 PM,7/11/14 16:30,0.005,-0.000683333,-0.005683333,-113.6666667
11/7/14,4:45:00 PM,7/11/14 16:45,0.0075,-0.000733333,-0.008233333,-109.7777778
11/7/14,5:00:00 PM,7/11/14 17:00,0.0075,-0.000858333,-0.008358333,-111.4444444
11/7/14,5:15:00 PM,7/11/14 17:15,0.005,-0.000225,-0.005225,-104.5
11/7/14,5:30:00 PM,7/11/14 17:30,0.0025,-0.000358333,-0.002858333,-114.3333333
11/7/14,5:45:00 PM,7/11/14 17:45,0.005,-0.001125,-0.006125,-122.5
11/7/14,6:00:00 PM,7/11/14 18:00,0.005,-0.001533333,-0.006533333,-130.6666667
11/7/14,6:15:00 PM,7/11/14 18:15,0.0075,-0.001666667,-0.009166667,-122.2222222
11/7/14,6:30:00 PM,7/11/14 18:30,0.005,-0.004091667,-0.009091667,-181.8333333
11/7/14,6:45:00 PM,7/11/14 18:45,0.005,-0.005925,-0.010925,-218.5
11/7/14,7:00:00 PM,7/11/14 19:00,0.0075,0.033966667,0.026466667,352.8888889
11/7/14,7:15:00 PM,7/11/14 19:15,0.0125,0.05095,0.03845,307.6
11/7/14,7:30:00 PM,7/11/14 19:30,0.0175,0.103833333,0.086333333,493.3333333
11/7/14,7:45:00 PM,7/11/14 19:45,0.0225,0.154833333,0.132333333,588.1481481
11/7/14,8:00:00 PM,7/11/14 20:00,0.0275,0.193991667,0.166491667,605.4242424
11/7/14,8:15:00 PM,7/11/14 20:15,0.0375,0.167091667,0.129591667,345.5777778
11/7/14,8:30:00 PM,7/11/14 20:30,0.0225,0.098841667,0.076341667,339.2962963
11/7/14,8:45:00 PM,7/11/14 20:45,0.0175,0.070375,0.052875,302.1428571
11/7/14,9:00:00 PM,7/11/14 21:00,0.0125,0.055733333,0.043233333,345.8666667
11/7/14,9:15:00 PM,7/11/14 21:15,0.005,0.038983333,0.033983333,679.6666667
11/7/14,9:30:00 PM,7/11/14 21:30,0.005,0.0396,0.0346,692
11/7/14,9:45:00 PM,7/11/14 21:45,0.0025,0.13045,0.12795,5118
11/7/14,10:00:00 PM,7/11/14 22:00,0.005,0.126316667,0.121316667,2426.333333
11/7/14,10:15:00 PM,7/11/14 22:15,0.01,0.06175,0.05175,517.5
11/7/14,10:30:00 PM,7/11/14 22:30,0.005,0.021858333,0.016858333,337.1666667
11/7/14,10:45:00 PM,7/11/14 22:45,0.0025,-0.001708333,-0.004208333,-168.3333333
11/7/14,11:00:00 PM,7/11/14 23:00,0.005,-0.004325,-0.009325,-186.5
11/7/14,11:15:00 PM,7/11/14 23:15,0.005,-0.005541667,-0.010541667,-210.8333333
11/7/14,11:30:00 PM,7/11/14 23:30,0.01,-0.007,-0.017,-170
11/7/14,11:45:00 PM,7/11/14 23:45,0.0025,-0.00725,-0.00975,-390
11/8/14,12:00:00 AM,8/11/14 0:00,0.03,-0.006666667,-0.036666667,-122.2222222
11/8/14,12:15:00 AM,8/11/14 0:15,0.0375,-0.005866667,-0.043366667,-115.6444444
11/8/14,12:30:00 AM,8/11/14 0:30,0.0525,-0.006666667,-0.059166667,-112.6984127
11/8/14,12:45:00 AM,8/11/14 0:45,0.0625,-0.007316667,-0.069816667,-111.7066667
11/8/14,1:00:00 AM,8/11/14 1:00,0.065,0.010566667,-0.054433333,-83.74358974
11/8/14,1:15:00 AM,8/11/14 1:15,0.07,0.052683333,-0.017316667,-24.73809524
11/8/14,1:30:00 AM,8/11/14 1:30,0.0975,0.130716667,0.033216667,34.06837607
11/8/14,1:45:00 AM,8/11/14 1:45,0.1,0.14075,0.04075,40.75
11/8/14,2:00:00 AM,8/11/14 2:00,0.13,0.049866667,-0.080133333,-61.64102564
11/8/14,2:15:00 AM,8/11/14 2:15,0.1725,0.041183333,-0.131316667,-76.12560386
11/8/14,2:30:00 AM,8/11/14 2:30,0.2175,0.011541667,-0.205958333,-94.69348659
11/8/14,2:45:00 AM,8/11/14 2:45,0.2325,0.003075,-0.229425,-98.67741935
11/8/14,3:00:00 AM,8/11/14 3:00,0.38,-0.006991667,-0.386991667,-101.8399123
11/8/14,3:15:00 AM,8/11/14 3:15,0.5925,-0.006558333,-0.599058333,-101.1068917
11/8/14,3:30:00 AM,8/11/14 3:30,0.605,-0.006666667,-0.611666667,-101.1019284
11/8/14,3:45:00 AM,8/11/14 3:45,0.59,0.022783333,-0.567216667,-96.13841808
11/8/14,4:00:00 AM,8/11/14 4:00,0.5625,0.050058333,-0.512441667,-91.10074074
11/8/14,4:15:00 AM,8/11/14 4:15,0.5425,0.075675,-0.466825,-86.05069124
11/8/14,4:30:00 AM,8/11/14 4:30,0.5425,0.025591667,-0.516908333,-95.28264209
11/8/14,4:45:00 AM,8/11/14 4:45,0.57,0.011841667,-0.558158333,-97.92251462
11/8/14,5:00:00 AM,8/11/14 5:00,0.595,-0.007916667,-0.602916667,-101.3305322
11/8/14,5:15:00 AM,8/11/14 5:15,0.6225,-0.0073,-0.6298,-101.1726908
11/8/14,5:30:00 AM,8/11/14 5:30,0.63,0.017533333,-0.612466667,-97.21693122
11/8/14,5:45:00 AM,8/11/14 5:45,0.62,0.060616667,-0.559383333,-90.22311828
11/8/14,6:00:00 AM,8/11/14 6:00,0.7225,0.315125,-0.407375,-56.38408304
11/8/14,6:15:00 AM,8/11/14 6:15,0.735,0.521675,-0.213325,-29.02380952
11/8/14,6:30:00 AM,8/11/14 6:30,0.705,0.67045,-0.03455,-4.90070922
11/8/14,6:45:00 AM,8/11/14 6:45,0.6325,0.512383333,-0.120116667,-18.99077734
11/8/14,7:00:00 AM,8/11/14 7:00,0.55,0.304341667,-0.245658333,-44.66515152
11/8/14,7:15:00 AM,8/11/14 7:15,0.4675,0.293975,-0.173525,-37.11764706
11/8/14,7:30:00 AM,8/11/14 7:30,0.38,0.477833333,0.097833333,25.74561404
11/8/14,7:45:00 AM,8/11/14 7:45,0.295,0.5346,0.2396,81.22033898
11/8/14,8:00:00 AM,8/11/14 8:00,0.205,0.58665,0.38165,186.1707317
11/8/14,8:15:00 AM,8/11/14 8:15,0.1175,0.47025,0.35275,300.212766
11/8/14,8:30:00 AM,8/11/14 8:30,0.0475,0.259533333,0.212033333,446.3859649
11/8/14,8:45:00 AM,8/11/14 8:45,0.0275,0.100083333,0.072583333,263.9393939
11/8/14,9:00:00 AM,8/11/14 9:00,0.02,0.017091667,-0.002908333,-14.54166667
11/8/14,9:15:00 AM,8/11/14 9:15,0.015,-0.003525,-0.018525,-123.5
11/8/14,9:30:00 AM,8/11/14 9:30,0.01,-0.00465,-0.01465,-146.5
11/8/14,9:45:00 AM,8/11/14 9:45,0.0075,-0.003483333,-0.010983333,-146.4444444
11/8/14,10:00:00 AM,8/11/14 10:00,0.01,-0.002466667,-0.012466667,-124.6666667
11/8/14,10:15:00 AM,8/11/14 10:15,0.0075,-0.004166667,-0.011666667,-155.5555556
11/8/14,10:30:00 AM,8/11/14 10:30,0.005,-0.004816667,-0.009816667,-196.3333333
11/8/14,10:45:00 AM,8/11/14 10:45,0.0075,-0.0049,-0.0124,-165.3333333
11/8/14,11:00:00 AM,8/11/14 11:00,0.005,-0.00615,-0.01115,-223
11/8/14,11:15:00 AM,8/11/14 11:15,0.0025,-0.0062,-0.0087,-348
11/8/14,11:30:00 AM,8/11/14 11:30,0.0075,-0.005516667,-0.013016667,-173.5555556
11/8/14,11:45:00 AM,8/11/14 11:45,0.005,-0.004433333,-0.009433333,-188.6666667
11/8/14,12:00:00 PM,8/11/14 12:00,0,-0.005175,-0.005175,#DIV/0!
11/8/14,12:15:00 PM,8/11/14 12:15,0,-0.006291667,-0.006291667,#DIV/0!
11/8/14,12:30:00 PM,8/11/14 12:30,0,-0.005616667,-0.005616667,#DIV/0!
11/8/14,12:45:00 PM,8/11/14 12:45,0,-0.00185,-0.00185,#DIV/0!
11/8/14,1:00:00 PM,8/11/14 13:00,0,-0.004091667,-0.004091667,#DIV/0!
11/8/14,1:15:00 PM,8/11/14 13:15,0,-0.003841667,-0.003841667,#DIV/0!
11/8/14,1:30:00 PM,8/11/14 13:30,0,-0.004616667,-0.004616667,#DIV/0!
11/8/14,1:45:00 PM,8/11/14 13:45,0,-0.003916667,-0.003916667,#DIV/0!
11/8/14,2:00:00 PM,8/11/14 14:00,0,-0.004358333,-0.004358333,#DIV/0!
11/8/14,2:15:00 PM,8/11/14 14:15,0,-0.004458333,-0.004458333,#DIV/0!
11/8/14,2:30:00 PM,8/11/14 14:30,0,-0.004616667,-0.004616667,#DIV/0!
11/8/14,2:45:00 PM,8/11/14 14:45,0,-0.00375,-0.00375,#DIV/0!
11/8/14,3:00:00 PM,8/11/14 15:00,0,-0.003558333,-0.003558333,#DIV/0!
11/8/14,3:15:00 PM,8/11/14 15:15,0,-0.003658333,-0.003658333,#DIV/0!
11/8/14,3:30:00 PM,8/11/14 15:30,0,-0.004466667,-0.004466667,#DIV/0!
11/8/14,3:45:00 PM,8/11/14 15:45,0,-0.004216667,-0.004216667,#DIV/0!
11/8/14,4:00:00 PM,8/11/14 16:00,0,-0.004416667,-0.004416667,#DIV/0!
11/8/14,4:15:00 PM,8/11/14 16:15,0,-0.004433333,-0.004433333,#DIV/0!
11/8/14,4:30:00 PM,8/11/14 16:30,0,-0.003433333,-0.003433333,#DIV/0!
11/8/14,4:45:00 PM,8/11/14 16:45,0,-0.00325,-0.00325,#DIV/0!
11/8/14,5:00:00 PM,8/11/14 17:00,0,-0.004908333,-0.004908333,#DIV/0!
11/8/14,5:15:00 PM,8/11/14 17:15,0,-0.004641667,-0.004641667,#DIV/0!
11/8/14,5:30:00 PM,8/11/14 17:30,0,-0.005433333,-0.005433333,#DIV/0!
11/8/14,5:45:00 PM,8/11/14 17:45,0,-0.004583333,-0.004583333,#DIV/0!
11/8/14,6:00:00 PM,8/11/14 18:00,0,-0.004166667,-0.004166667,#DIV/0!
11/8/14,6:15:00 PM,8/11/14 18:15,0,-0.004466667,-0.004466667,#DIV/0!
11/8/14,6:30:00 PM,8/11/14 18:30,0,-0.004225,-0.004225,#DIV/0!
11/8/14,6:45:00 PM,8/11/14 18:45,0,0.041241667,0.041241667,#DIV/0!
11/8/14,7:00:00 PM,8/11/14 19:00,0,0.373275,0.373275,#DIV/0!
11/8/14,7:15:00 PM,8/11/14 19:15,0,0.756691667,0.756691667,#DIV/0!
11/8/14,7:30:00 PM,8/11/14 19:30,0,0.597675,0.597675,#DIV/0!
11/8/14,7:45:00 PM,8/11/14 19:45,0,0.214341667,0.214341667,#DIV/0!
11/8/14,8:00:00 PM,8/11/14 20:00,0,0.103325,0.103325,#DIV/0!
11/8/14,8:15:00 PM,8/11/14 20:15,0,0.153608333,0.153608333,#DIV/0!
11/8/14,8:30:00 PM,8/11/14 20:30,0.085,0.311625,0.226625,266.6176471
11/8/14,8:45:00 PM,8/11/14 20:45,0.2575,0.383641667,0.126141667,48.98705502
11/8/14,9:00:00 PM,8/11/14 21:00,0.4525,0.380133333,-0.072366667,-15.99263352
11/8/14,9:15:00 PM,8/11/14 21:15,0.535,0.258683333,-0.276316667,-51.64797508
11/8/14,9:30:00 PM,8/11/14 21:30,0.5725,0.069375,-0.503125,-87.88209607
11/8/14,9:45:00 PM,8/11/14 21:45,0.5975,0.043391667,-0.554108333,-92.73779637
11/8/14,10:00:00 PM,8/11/14 22:00,0.67,0.154833333,-0.515166667,-76.89054726
11/8/14,10:15:00 PM,8/11/14 22:15,0.71,0.3054,-0.4046,-56.98591549
11/8/14,10:30:00 PM,8/11/14 22:30,0.7225,0.539816667,-0.182683333,-25.28489043
11/8/14,10:45:00 PM,8/11/14 22:45,0.71,0.605983333,-0.104016667,-14.65023474
11/8/14,11:00:00 PM,8/11/14 23:00,0.705,0.900816667,0.195816667,27.77541371
11/8/14,11:15:00 PM,8/11/14 23:15,0.6925,0.9604,0.2679,38.68592058
11/8/14,11:30:00 PM,8/11/14 23:30,0.685,0.903583333,0.218583333,31.90997567
11/8/14,11:45:00 PM,8/11/14 23:45,0.675,0.8258,0.1508,22.34074074
11/9/14,12:00:00 AM,9/11/14 0:00,0.6625,0.71595,0.05345,8.067924528
11/9/14,12:15:00 AM,9/11/14 0:15,0.6525,0.690216667,0.037716667,5.780332056
11/9/14,12:30:00 AM,9/11/14 0:30,0.635,0.7009,0.0659,10.37795276
11/9/14,12:45:00 AM,9/11/14 0:45,0.61,0.509166667,-0.100833333,-16.53005464
11/9/14,1:00:00 AM,9/11/14 1:00,0.5825,0.477116667,-0.105383333,-18.09155937
11/9/14,1:15:00 AM,9/11/14 1:15,0.555,0.312133333,-0.242866667,-43.75975976
11/9/14,1:30:00 AM,9/11/14 1:30,0.5125,0.228358333,-0.284141667,-55.44227642
11/9/14,1:45:00 AM,9/11/14 1:45,0.4575,0.268325,-0.189175,-41.34972678
11/9/14,2:00:00 AM,9/11/14 2:00,0.405,0.292375,-0.112625,-27.80864198
11/9/14,2:15:00 AM,9/11/14 2:15,0.35,0.107075,-0.242925,-69.40714286
11/9/14,2:30:00 AM,9/11/14 2:30,0.345,-0.0013,-0.3463,-100.3768116
11/9/14,2:45:00 AM,9/11/14 2:45,0.395,-0.01165,-0.40665,-102.9493671
11/9/14,3:00:00 AM,9/11/14 3:00,0.675,-0.008383333,-0.683383333,-101.2419753
11/9/14,3:15:00 AM,9/11/14 3:15,0.7325,-0.008783333,-0.741283333,-101.1990899
11/9/14,3:30:00 AM,9/11/14 3:30,0.7725,-0.009108333,-0.781608333,-101.1790723
11/9/14,3:45:00 AM,9/11/14 3:45,0.805,-0.010875,-0.815875,-101.3509317
11/9/14,4:00:00 AM,9/11/14 4:00,0.835,-0.010958333,-0.845958333,-101.3123752
11/9/14,4:15:00 AM,9/11/14 4:15,0.8625,-0.011408333,-0.873908333,-101.3227053
11/9/14,4:30:00 AM,9/11/14 4:30,0.8975,-0.011041667,-0.908541667,-101.2302693
11/9/14,4:45:00 AM,9/11/14 4:45,0.94,-0.011091667,-0.951091667,-101.1799645
11/9/14,5:00:00 AM,9/11/14 5:00,0.985,-0.010191667,-0.995191667,-101.034687
11/9/14,5:15:00 AM,9/11/14 5:15,1.04,-0.009775,-1.049775,-100.9399038
11/9/14,5:30:00 AM,9/11/14 5:30,1.0825,-0.010066667,-1.092566667,-100.9299461
11/9/14,5:45:00 AM,9/11/14 5:45,1.1125,-0.00985,-1.12235,-100.8853933
11/9/14,6:00:00 AM,9/11/14 6:00,0.9575,-0.010091667,-0.967591667,-101.05396
11/9/14,6:15:00 AM,9/11/14 6:15,0.9675,-0.010241667,-0.977741667,-101.0585702
11/9/14,6:30:00 AM,9/11/14 6:30,0.9525,0.3107,-0.6418,-67.38057743
11/9/14,6:45:00 AM,9/11/14 6:45,0.9075,0.751433333,-0.156066667,-17.19742883
11/9/14,7:00:00 AM,9/11/14 7:00,0.8675,1.172683333,0.305183333,35.17963497
11/9/14,7:15:00 AM,9/11/14 7:15,0.8225,1.189383333,0.366883333,44.60587639
11/9/14,7:30:00 AM,9/11/14 7:30,0.77,1.1456,0.3756,48.77922078
11/9/14,7:45:00 AM,9/11/14 7:45,0.6975,1.281916667,0.584416667,83.78733572
11/9/14,8:00:00 AM,9/11/14 8:00,0.6175,1.441633333,0.824133333,133.462888
11/9/14,8:15:00 AM,9/11/14 8:15,0.5375,1.504183333,0.966683333,179.848062
11/9/14,8:30:00 AM,9/11/14 8:30,0.4875,1.334191667,0.846691667,173.6803419
11/9/14,8:45:00 AM,9/11/14 8:45,0.47,1.101441667,0.631441667,134.3492908
11/9/14,9:00:00 AM,9/11/14 9:00,0.56,0.728591667,0.168591667,30.10565476
11/9/14,9:15:00 AM,9/11/14 9:15,0.545,0.550425,0.005425,0.995412844
11/9/14,9:30:00 AM,9/11/14 9:30,0.5575,0.563258333,0.005758333,1.032884903
11/9/14,9:45:00 AM,9/11/14 9:45,0.6,0.594825,-0.005175,-0.8625
11/9/14,10:00:00 AM,9/11/14 10:00,0.6425,0.45505,-0.18745,-29.17509728
11/9/14,10:15:00 AM,9/11/14 10:15,0.685,0.47905,-0.20595,-30.06569343
11/9/14,10:30:00 AM,9/11/14 10:30,0.715,0.934516667,0.219516667,30.7016317
11/9/14,10:45:00 AM,9/11/14 10:45,0.73,1.1264,0.3964,54.30136986
11/9/14,11:00:00 AM,9/11/14 11:00,0.7475,1.33895,0.59145,79.12374582
11/9/14,11:15:00 AM,9/11/14 11:15,0.765,1.367416667,0.602416667,78.74727669
11/9/14,11:30:00 AM,9/11/14 11:30,0.7525,1.314616667,0.562116667,74.69988926
11/9/14,11:45:00 AM,9/11/14 11:45,0.7125,0.86585,0.15335,21.52280702
11/9/14,12:00:00 PM,9/11/14 12:00,0.655,0.51015,-0.14485,-22.11450382
11/9/14,12:15:00 PM,9/11/14 12:15,0.605,0.205366667,-0.399633333,-66.05509642
11/9/14,12:30:00 PM,9/11/14 12:30,0.565,0.103191667,-0.461808333,-81.7359882
11/9/14,12:45:00 PM,9/11/14 12:45,0.53,0.088841667,-0.441158333,-83.23742138
11/9/14,1:00:00 PM,9/11/14 13:00,0.4975,0.130783333,-0.366716667,-73.7118928
11/9/14,1:15:00 PM,9/11/14 13:15,0.4675,0.280516667,-0.186983333,-39.99643494
11/9/14,1:30:00 PM,9/11/14 13:30,0.425,0.443316667,0.018316667,4.309803922
11/9/14,1:45:00 PM,9/11/14 13:45,0.3725,0.404216667,0.031716667,8.514541387
11/9/14,2:00:00 PM,9/11/14 14:00,0.32,0.209416667,-0.110583333,-34.55729167
11/9/14,2:15:00 PM,9/11/14 14:15,0.265,0.295783333,0.030783333,11.6163522
11/9/14,2:30:00 PM,9/11/14 14:30,0.195,0.312233333,0.117233333,60.11965812
11/9/14,2:45:00 PM,9/11/14 14:45,0.1425,0.118583333,-0.023916667,-16.78362573
11/9/14,3:00:00 PM,9/11/14 15:00,0.0725,0.124366667,0.051866667,71.54022989
11/9/14,3:15:00 PM,9/11/14 15:15,0.055,0.0993,0.0443,80.54545455
11/9/14,3:30:00 PM,9/11/14 15:30,0.03,0.050433333,0.020433333,68.11111111
11/9/14,3:45:00 PM,9/11/14 15:45,0.0075,0.121783333,0.114283333,1523.777778
11/9/14,4:00:00 PM,9/11/14 16:00,0,0.388883333,0.388883333,#DIV/0!
11/9/14,4:15:00 PM,9/11/14 16:15,0,0.1715,0.1715,#DIV/0!
11/9/14,4:30:00 PM,9/11/14 16:30,0,0.092125,0.092125,#DIV/0!
11/9/14,4:45:00 PM,9/11/14 16:45,0,0.084258333,0.084258333,#DIV/0!
11/9/14,5:00:00 PM,9/11/14 17:00,0,0.00125,0.00125,#DIV/0!
11/9/14,5:15:00 PM,9/11/14 17:15,0,0.021916667,0.021916667,#DIV/0!
11/9/14,5:30:00 PM,9/11/14 17:30,0,0.025,0.025,#DIV/0!
11/9/14,5:45:00 PM,9/11/14 17:45,0,0.08775,0.08775,#DIV/0!
11/9/14,6:00:00 PM,9/11/14 18:00,0.075,0.1963,0.1213,161.7333333
11/9/14,6:15:00 PM,9/11/14 18:15,0.1675,0.18495,0.01745,10.41791045
11/9/14,6:30:00 PM,9/11/14 18:30,0.265,0.3771,0.1121,42.30188679
11/9/14,6:45:00 PM,9/11/14 18:45,0.2875,0.498416667,0.210916667,73.36231884
11/9/14,7:00:00 PM,9/11/14 19:00,0.2975,0.74565,0.44815,150.6386555
11/9/14,7:15:00 PM,9/11/14 19:15,0.315,1.097133333,0.782133333,248.2962963
11/9/14,7:30:00 PM,9/11/14 19:30,0.365,1.155658333,0.790658333,216.6187215
11/9/14,7:45:00 PM,9/11/14 19:45,0.395,1.245308333,0.850308333,215.2679325
11/9/14,8:00:00 PM,9/11/14 20:00,0.4025,1.497308333,1.094808333,272.0020704
11/9/14,8:15:00 PM,9/11/14 20:15,0.43,1.708658333,1.278658333,297.3624031
11/9/14,8:30:00 PM,9/11/14 20:30,0.4375,1.918266667,1.480766667,338.4609524
11/9/14,8:45:00 PM,9/11/14 20:45,0.4525,1.77175,1.31925,291.5469613
11/9/14,9:00:00 PM,9/11/14 21:00,0.445,1.718641667,1.273641667,286.2116105
11/9/14,9:15:00 PM,9/11/14 21:15,0.4925,2.079041667,1.586541667,322.1404399
11/9/14,9:30:00 PM,9/11/14 21:30,0.5325,2.008275,1.475775,277.1408451
11/9/14,9:45:00 PM,9/11/14 21:45,0.4725,1.685425,1.212925,256.7037037
11/9/14,10:00:00 PM,9/11/14 22:00,0.5725,1.637325,1.064825,185.9956332
11/9/14,10:15:00 PM,9/11/14 22:15,0.6025,1.765791667,1.163291667,193.077455
11/9/14,10:30:00 PM,9/11/14 22:30,0.64,1.663933333,1.023933333,159.9895833
11/9/14,10:45:00 PM,9/11/14 22:45,0.6225,1.272783333,0.650283333,104.4631861
11/9/14,11:00:00 PM,9/11/14 23:00,0.7325,0.936225,0.203725,27.81228669
11/9/14,11:15:00 PM,9/11/14 23:15,0.7925,0.644325,-0.148175,-18.69716088
11/9/14,11:30:00 PM,9/11/14 23:30,1.135,0.641625,-0.493375,-43.469163
11/9/14,11:45:00 PM,9/11/14 23:45,1.175,0.826008333,-0.348991667,-29.70141844
11/10/14,12:00:00 AM,10/11/14 0:00,2.14,0.627916667,-1.512083333,-70.65809969
11/10/14,12:15:00 AM,10/11/14 0:15,1.78,0.56755,-1.21245,-68.11516854
11/10/14,12:30:00 AM,10/11/14 0:30,1.9075,0.572975,-1.334525,-69.96199214
11/10/14,12:45:00 AM,10/11/14 0:45,1.5725,0.443691667,-1.128808333,-71.78431373
11/10/14,1:00:00 AM,10/11/14 1:00,1.665,0.404325,-1.260675,-75.71621622
11/10/14,1:15:00 AM,10/11/14 1:15,1.715,0.273141667,-1.441858333,-84.07337221
11/10/14,1:30:00 AM,10/11/14 1:30,1.7725,0.113408333,-1.659091667,-93.60178655
11/10/14,1:45:00 AM,10/11/14 1:45,1.79,0.037725,-1.752275,-97.8924581
11/10/14,2:00:00 AM,10/11/14 2:00,1.8225,-0.000433333,-1.822933333,-100.0237769
11/10/14,2:15:00 AM,10/11/14 2:15,1.9025,-0.018266667,-1.920766667,-100.9601402
11/10/14,2:30:00 AM,10/11/14 2:30,1.94,-0.011033333,-1.951033333,-100.5687285
11/10/14,2:45:00 AM,10/11/14 2:45,1.945,-0.00935,-1.95435,-100.4807198
11/10/14,3:00:00 AM,10/11/14 3:00,1.2975,-0.009041667,-1.306541667,-100.6968529
11/10/14,3:15:00 AM,10/11/14 3:15,1.14,-0.009875,-1.149875,-100.8662281
11/10/14,3:30:00 AM,10/11/14 3:30,0.8625,-0.010308333,-0.872808333,-101.1951691
11/10/14,3:45:00 AM,10/11/14 3:45,0.8975,0.037058333,-0.860441667,-95.87093779
11/10/14,4:00:00 AM,10/11/14 4:00,0.945,0.995808333,0.050808333,5.37654321
11/10/14,4:15:00 AM,10/11/14 4:15,0.9925,1.466525,0.474025,47.76070529
11/10/14,4:30:00 AM,10/11/14 4:30,1.0475,1.794616667,0.747116667,71.32378679
11/10/14,4:45:00 AM,10/11/14 4:45,1.11,1.873916667,0.763916667,68.82132132
11/10/14,5:00:00 AM,10/11/14 5:00,1.1725,2.08225,0.90975,77.59061834
11/10/14,5:15:00 AM,10/11/14 5:15,1.2325,2.145883333,0.913383333,74.1081812
11/10/14,5:30:00 AM,10/11/14 5:30,1.2775,2.201116667,0.923616667,72.2987606
11/10/14,5:45:00 AM,10/11/14 5:45,1.305,2.868283333,1.563283333,119.7918263
11/10/14,6:00:00 AM,10/11/14 6:00,1.0025,2.861608333,1.859108333,185.4472153
11/10/14,6:15:00 AM,10/11/14 6:15,0.83,2.604508333,1.774508333,213.7961847
11/10/14,6:30:00 AM,10/11/14 6:30,0.635,2.757791667,2.122791667,334.2979003
11/10/14,6:45:00 AM,10/11/14 6:45,0.5725,2.924225,2.351725,410.7816594
11/10/14,7:00:00 AM,10/11/14 7:00,0.4375,2.936075,2.498575,571.1028571
11/10/14,7:15:00 AM,10/11/14 7:15,0.4125,3.106225,2.693725,653.0242424
11/10/14,7:30:00 AM,10/11/14 7:30,0.3675,3,2.6325,716.3265306
11/10/14,7:45:00 AM,10/11/14 7:45,0.3725,2.937566667,2.565066667,688.6085011
11/10/14,8:00:00 AM,10/11/14 8:00,0.3775,2.759941667,2.382441667,631.1103753
11/10/14,8:15:00 AM,10/11/14 8:15,0.2725,2.251825,1.979325,726.3577982
11/10/14,8:30:00 AM,10/11/14 8:30,0.18,1.785633333,1.605633333,892.0185185
11/10/14,8:45:00 AM,10/11/14 8:45,0.095,1.738633333,1.643633333,1730.140351
11/10/14,9:00:00 AM,10/11/14 9:00,0.215,1.466716667,1.251716667,582.1937984
11/10/14,9:15:00 AM,10/11/14 9:15,0.4525,1.350533333,0.898033333,198.4604052
11/10/14,9:30:00 AM,10/11/14 9:30,0.41,0.682516667,0.272516667,66.46747967
11/10/14,9:45:00 AM,10/11/14 9:45,0.4075,0.4649,0.0574,14.08588957
11/10/14,10:00:00 AM,10/11/14 10:00,0.4075,0.2654,-0.1421,-34.87116564
11/10/14,10:15:00 AM,10/11/14 10:15,0.4075,0.17035,-0.23715,-58.19631902
11/10/14,10:30:00 AM,10/11/14 10:30,0.385,0.1038,-0.2812,-73.03896104
11/10/14,10:45:00 AM,10/11/14 10:45,0.345,0.124,-0.221,-64.05797101
11/10/14,11:00:00 AM,10/11/14 11:00,0.3025,0.201558333,-0.100941667,-33.36914601
11/10/14,11:15:00 AM,10/11/14 11:15,0.255,0.124458333,-0.130541667,-51.19281046
11/10/14,11:30:00 AM,10/11/14 11:30,0.195,0.061108333,-0.133891667,-68.66239316
11/10/14,11:45:00 AM,10/11/14 11:45,0.14,0.013558333,-0.126441667,-90.31547619
11/10/14,12:00:00 PM,10/11/14 12:00,0.3,-0.011591667,-0.311591667,-103.8638889
11/10/14,12:15:00 PM,10/11/14 12:15,0.815,0.000558333,-0.814441667,-99.93149284
11/10/14,12:30:00 PM,10/11/14 12:30,0.745,-0.01165,-0.75665,-101.5637584
